,diames,diasemana,mestexto,año,valor
2009-03-14,10,miércoles,abril,2013,8136.4
2009-03-15,11,jueves,abril,2013,8159.5
2009-03-16,12,viernes,abril,2013,8040.4
2009-03-17,15,lunes,abril,2013,8014.1
2009-03-18,16,martes,abril,2013,7948.7
2009-03-19,17,miércoles,abril,2013,7803.0
2009-03-20,18,jueves,abril,2013,7812.5
2009-03-21,19,viernes,abril,2013,7915.5
2009-03-22,22,lunes,abril,2013,8027.7
2009-03-23,23,martes,abril,2013,8289.3
2009-03-24,24,miércoles,abril,2013,8389.3
2009-03-25,25,jueves,abril,2013,8365.1
2009-03-26,26,viernes,abril,2013,8297.0
2009-03-27,29,lunes,abril,2013,8450.9
2009-03-28,30,martes,abril,2013,8419.0
2009-03-30,2,jueves,mayo,2013,8406.4
2009-03-31,3,viernes,mayo,2013,8544.8
2009-04-01,6,lunes,mayo,2013,8503.8
2009-04-02,7,martes,mayo,2013,8544.0
2009-04-03,8,miércoles,mayo,2013,8597.0
2009-04-04,9,jueves,mayo,2013,8572.7
2009-04-05,10,viernes,mayo,2013,8544.5
2009-04-06,13,lunes,mayo,2013,8457.8
2009-04-07,14,martes,mayo,2013,8474.6
2009-04-08,15,miércoles,mayo,2013,8582.5
2009-04-09,16,jueves,mayo,2013,8542.3
2009-04-10,17,viernes,mayo,2013,8582.4
2009-04-11,20,lunes,mayo,2013,8515.2
2009-04-12,21,martes,mayo,2013,8464.5
2009-04-13,22,miércoles,mayo,2013,8462.4
2009-04-14,23,jueves,mayo,2013,8343.6
2009-04-15,24,viernes,mayo,2013,8264.6
2009-04-16,27,lunes,mayo,2013,8363.6
2009-04-17,28,martes,mayo,2013,8511.3
2009-04-18,29,miércoles,mayo,2013,8441.7
2009-04-19,30,jueves,mayo,2013,8433.5
2009-04-20,31,viernes,mayo,2013,8320.6
2009-04-21,3,lunes,junio,2013,8284.4
2009-04-22,4,martes,junio,2013,8363.0
2009-04-23,5,miércoles,junio,2013,8290.7
2009-04-24,6,jueves,junio,2013,8216.7
2009-04-25,7,viernes,junio,2013,8266.6
2009-04-26,10,lunes,junio,2013,8227.4
2009-04-27,11,martes,junio,2013,8089.3
2009-04-28,12,miércoles,junio,2013,8123.8
2009-04-29,13,jueves,junio,2013,8071.7
2009-04-30,14,viernes,junio,2013,8070.9
2009-05-01,17,lunes,junio,2013,8136.3
2009-05-02,18,martes,junio,2013,8180.2
2009-05-03,19,miércoles,junio,2013,8098.3
2009-05-04,20,jueves,junio,2013,7822.1
2009-05-05,21,viernes,junio,2013,7700.2
2009-05-06,24,lunes,junio,2013,7553.2
2009-05-07,25,martes,junio,2013,7607.7
2009-05-08,26,miércoles,junio,2013,7823.0
2009-05-09,27,jueves,junio,2013,7844.4
2009-05-10,28,viernes,junio,2013,7762.7
2009-05-11,1,lunes,julio,2013,7907.1
2009-05-12,2,martes,julio,2013,7886.6
2009-05-13,3,miércoles,julio,2013,7763.8
2009-05-14,4,jueves,julio,2013,8002.0
2009-05-15,5,viernes,julio,2013,7868.4
2009-05-16,8,lunes,julio,2013,8017.6
2009-05-17,9,martes,julio,2013,8014.8
2009-05-18,10,miércoles,julio,2013,7995.0
2009-05-19,11,jueves,julio,2013,8030.7
2009-05-20,12,viernes,julio,2013,7844.7
2009-05-21,15,lunes,julio,2013,7855.1
2009-05-22,16,martes,julio,2013,7798.2
2009-05-23,17,miércoles,julio,2013,7812.7
2009-05-24,18,jueves,julio,2013,7957.3
2009-05-25,19,viernes,julio,2013,7943.2
2009-05-26,22,lunes,julio,2013,7966.0
2009-05-27,23,martes,julio,2013,8073.7
2009-05-28,24,miércoles,julio,2013,8192.5
2009-05-29,25,jueves,julio,2013,8282.1
2009-05-30,26,viernes,julio,2013,8353.6
2009-05-31,29,lunes,julio,2013,8376.1
2009-06-01,30,martes,julio,2013,8456.5
2009-06-02,31,miércoles,julio,2013,8433.4
2009-06-03,1,jueves,agosto,2013,8540.2
2009-06-04,2,viernes,agosto,2013,8574.0
2009-06-05,5,lunes,agosto,2013,8560.8
2009-06-06,6,martes,agosto,2013,8529.5
2009-06-07,7,miércoles,agosto,2013,8574.1
2009-06-08,8,jueves,agosto,2013,8671.8
2009-06-09,9,viernes,agosto,2013,8735.5
2009-06-10,12,lunes,agosto,2013,8717.7
2009-06-11,13,martes,agosto,2013,8758.5
2009-06-12,14,miércoles,agosto,2013,8789.3
2009-06-13,15,jueves,agosto,2013,8737.6
2009-06-14,16,viernes,agosto,2013,8821.3
2009-06-15,19,lunes,agosto,2013,8657.1
2009-06-16,20,martes,agosto,2013,8502.4
2009-06-17,21,miércoles,agosto,2013,8461.8
2009-06-18,22,jueves,agosto,2013,8629.7
2009-06-19,23,viernes,agosto,2013,8686.8
2009-06-20,26,lunes,agosto,2013,8649.9
2009-06-21,27,martes,agosto,2013,8394.0
2009-06-22,28,miércoles,agosto,2013,8398.1
2009-06-23,29,jueves,agosto,2013,8432.1
2009-06-24,30,viernes,agosto,2013,8290.5
2009-06-25,2,lunes,septiembre,2013,8429.6
2009-06-26,3,martes,septiembre,2013,8445.2
2009-06-27,4,miércoles,septiembre,2013,8490.3
2009-06-28,5,jueves,septiembre,2013,8550.0
2009-06-29,6,viernes,septiembre,2013,8655.0
2009-06-30,9,lunes,septiembre,2013,8632.5
2009-07-01,10,martes,septiembre,2013,8801.6
2009-07-02,11,miércoles,septiembre,2013,8875.2
2009-07-03,12,jueves,septiembre,2013,8924.2
2009-07-04,13,viernes,septiembre,2013,8941.6
2009-07-05,16,lunes,septiembre,2013,8999.5
2009-07-06,17,martes,septiembre,2013,8992.0
2009-07-07,18,miércoles,septiembre,2013,9062.5
2009-07-08,19,jueves,septiembre,2013,9153.7
2009-07-09,20,viernes,septiembre,2013,9171.8
2009-07-10,23,lunes,septiembre,2013,9109.5
2009-07-11,24,martes,septiembre,2013,9167.6
2009-07-12,25,miércoles,septiembre,2013,9242.9
2009-07-13,26,jueves,septiembre,2013,9272.4
2009-07-14,27,viernes,septiembre,2013,9228.4
2009-07-15,30,lunes,septiembre,2013,9186.1
2009-07-16,1,martes,octubre,2013,9341.5
2009-07-17,2,miércoles,octubre,2013,9350.0
2009-07-18,3,jueves,octubre,2013,9295.7
2009-07-19,4,viernes,octubre,2013,9420.9
2009-07-20,7,lunes,octubre,2013,9381.9
2009-07-21,8,martes,octubre,2013,9318.9
2009-07-22,9,miércoles,octubre,2013,9439.0
2009-07-23,10,jueves,octubre,2013,9660.5
2009-07-24,11,viernes,octubre,2013,9668.5
2009-07-25,14,lunes,octubre,2013,9696.0
2009-07-26,15,martes,octubre,2013,9805.3
2009-07-27,16,miércoles,octubre,2013,9879.0
2009-07-28,17,jueves,octubre,2013,9918.0
2009-07-29,18,viernes,octubre,2013,10001.8
2009-07-30,21,lunes,octubre,2013,10037.8
2009-07-31,22,martes,octubre,2013,10012.9
2009-08-01,23,miércoles,octubre,2013,9828.3
2009-08-02,24,jueves,octubre,2013,9915.4
2009-08-03,25,viernes,octubre,2013,9815.5
2009-08-04,28,lunes,octubre,2013,9736.2
2009-08-05,29,martes,octubre,2013,9863.9
2009-08-06,30,miércoles,octubre,2013,9778.7
2009-08-07,31,jueves,octubre,2013,9907.9
2009-08-08,1,viernes,noviembre,2013,9838.3
2009-08-09,4,lunes,noviembre,2013,9873.8
2009-08-10,5,martes,noviembre,2013,9795.7
2009-08-11,6,miércoles,noviembre,2013,9837.1
2009-08-12,7,jueves,noviembre,2013,9740.4
2009-08-13,8,viernes,noviembre,2013,9747.2
2009-08-14,11,lunes,noviembre,2013,9789.5
2009-08-15,12,martes,noviembre,2013,9707.6
2009-08-16,13,miércoles,noviembre,2013,9675.2
2009-08-17,14,jueves,noviembre,2013,9708.7
2009-08-18,15,viernes,noviembre,2013,9695.9
2009-08-19,18,lunes,noviembre,2013,9783.1
2009-08-20,19,martes,noviembre,2013,9629.8
2009-08-21,20,miércoles,noviembre,2013,9559.5
2009-08-22,21,jueves,noviembre,2013,9599.3
2009-08-23,22,viernes,noviembre,2013,9677.4
2009-08-24,25,lunes,noviembre,2013,9689.1
2009-08-25,26,martes,noviembre,2013,9714.6
2009-08-26,27,miércoles,noviembre,2013,9808.4
2009-08-27,28,jueves,noviembre,2013,9859.8
2009-08-28,29,viernes,noviembre,2013,9837.6
2009-08-29,2,lunes,diciembre,2013,9745.5
2009-08-30,3,martes,diciembre,2013,9605.0
2009-08-31,4,miércoles,diciembre,2013,9540.5
2009-09-01,5,jueves,diciembre,2013,9392.1
2009-09-02,6,viernes,diciembre,2013,9400.5
2009-09-03,9,lunes,diciembre,2013,9487.4
2009-09-04,10,martes,diciembre,2013,9438.3
2009-09-05,11,miércoles,diciembre,2013,9358.7
2009-09-06,12,jueves,diciembre,2013,9272.1
2009-09-07,13,viernes,diciembre,2013,9272.7
2009-09-08,16,lunes,diciembre,2013,9429.5
2009-09-09,17,martes,diciembre,2013,9343.4
2009-09-10,18,miércoles,diciembre,2013,9443.6
2009-09-11,19,jueves,diciembre,2013,9664.3
2009-09-12,20,viernes,diciembre,2013,9689.9
2009-09-13,23,lunes,diciembre,2013,9758.4
2009-09-14,24,martes,diciembre,2013,9819.5
2009-09-17,27,viernes,diciembre,2013,9900.1
2009-09-18,30,lunes,diciembre,2013,9901.9
2009-09-19,31,martes,diciembre,2013,9916.7
2009-09-21,2,jueves,enero,2014,9760.3
2009-09-22,3,viernes,enero,2014,9798.0
2009-09-23,6,lunes,enero,2014,9888.5
2009-09-24,7,martes,enero,2014,10178.7
2009-09-25,8,miércoles,enero,2014,10253.6
2009-09-26,9,jueves,enero,2014,10234.2
2009-09-27,10,viernes,enero,2014,10290.6
2009-09-28,13,lunes,enero,2014,10365.5
2009-09-29,14,martes,enero,2014,10382.0
2009-09-30,15,miércoles,enero,2014,10525.0
2009-10-01,16,jueves,enero,2014,10455.5
2009-10-02,17,viernes,enero,2014,10465.7
2009-10-03,20,lunes,enero,2014,10454.1
2009-10-04,21,martes,enero,2014,10357.4
2009-10-05,22,miércoles,enero,2014,10279.7
2009-10-06,23,jueves,enero,2014,10241.2
2009-10-07,24,viernes,enero,2014,9868.9
2009-10-08,27,lunes,enero,2014,9758.4
2009-10-09,28,martes,enero,2014,9879.1
2009-10-10,29,miércoles,enero,2014,9896.2
2009-10-11,30,jueves,enero,2014,9964.5
2009-10-12,31,viernes,enero,2014,9920.2
2009-10-13,3,lunes,febrero,2014,9725.4
2009-10-14,4,martes,febrero,2014,9754.3
2009-10-15,5,miércoles,febrero,2014,9775.0
2009-10-16,6,jueves,febrero,2014,9964.6
2009-10-17,7,viernes,febrero,2014,10072.4
2009-10-18,10,lunes,febrero,2014,9982.7
2009-10-19,11,martes,febrero,2014,10091.2
2009-10-20,12,miércoles,febrero,2014,10080.8
2009-10-21,13,jueves,febrero,2014,10098.9
2009-10-22,14,viernes,febrero,2014,10132.8
2009-10-23,17,lunes,febrero,2014,10118.6
2009-10-24,18,martes,febrero,2014,10042.7
2009-10-25,19,miércoles,febrero,2014,10053.8
2009-10-26,20,jueves,febrero,2014,10062.2
2009-10-27,21,viernes,febrero,2014,10071.0
2009-10-28,24,lunes,febrero,2014,10193.1
2009-10-29,25,martes,febrero,2014,10242.5
2009-10-30,26,miércoles,febrero,2014,10224.3
2009-10-31,27,jueves,febrero,2014,10164.1
2009-11-01,28,viernes,febrero,2014,10114.2
2009-11-02,3,lunes,marzo,2014,9878.7
2009-11-03,4,martes,marzo,2014,10126.7
2009-11-04,5,miércoles,marzo,2014,10215.2
2009-11-05,6,jueves,marzo,2014,10304.0
2009-11-06,7,viernes,marzo,2014,10164.2
2009-11-07,10,lunes,marzo,2014,10194.6
2009-11-08,11,martes,marzo,2014,10163.3
2009-11-09,12,miércoles,marzo,2014,10070.4
2009-11-10,13,jueves,marzo,2014,9950.3
2009-11-11,14,viernes,marzo,2014,9812.0
2009-11-12,17,lunes,marzo,2014,9975.0
2009-11-13,18,martes,marzo,2014,10051.4
2009-11-14,19,miércoles,marzo,2014,10093.3
2009-11-15,20,jueves,marzo,2014,10079.9
2009-11-16,21,viernes,marzo,2014,10053.1
2009-11-17,24,lunes,marzo,2014,9913.1
2009-11-18,25,martes,marzo,2014,9990.5
2009-11-19,26,miércoles,marzo,2014,10140.8
2009-11-20,27,jueves,marzo,2014,10199.0
2009-11-21,28,viernes,marzo,2014,10328.9
2009-11-22,31,lunes,marzo,2014,10340.5
2009-11-23,1,martes,abril,2014,10463.1
2009-11-24,2,miércoles,abril,2014,10435.8
2009-11-25,3,jueves,abril,2014,10584.1
2009-11-26,4,viernes,abril,2014,10677.2
2009-11-27,7,lunes,abril,2014,10606.2
2009-11-28,8,martes,abril,2014,10480.5
2009-11-29,9,miércoles,abril,2014,10485.2
2009-11-30,10,jueves,abril,2014,10336.1
2009-12-01,11,viernes,abril,2014,10205.4
2009-12-02,14,lunes,abril,2014,10188.2
2009-12-03,15,martes,abril,2014,10103.5
2009-12-04,16,miércoles,abril,2014,10267.9
2009-12-05,17,jueves,abril,2014,10292.4
2009-12-08,22,martes,abril,2014,10437.8
2009-12-09,23,miércoles,abril,2014,10424.4
2009-12-10,24,jueves,abril,2014,10462.0
2009-12-11,25,viernes,abril,2014,10306.2
2009-12-12,28,lunes,abril,2014,10320.9
2009-12-13,29,martes,abril,2014,10461.0
2009-12-14,30,miércoles,abril,2014,10459.0
2009-12-16,2,viernes,mayo,2014,10474.5
2009-12-17,5,lunes,mayo,2014,10477.0
2009-12-18,6,martes,mayo,2014,10481.4
2009-12-19,7,miércoles,mayo,2014,10413.8
2009-12-20,8,jueves,mayo,2014,10591.2
2009-12-21,9,viernes,mayo,2014,10487.2
2009-12-22,12,lunes,mayo,2014,10567.0
2009-12-23,13,martes,mayo,2014,10587.2
2009-12-24,14,miércoles,mayo,2014,10613.9
2009-12-25,15,jueves,mayo,2014,10365.0
2009-12-26,16,viernes,mayo,2014,10478.7
2009-12-27,19,lunes,mayo,2014,10425.5
2009-12-28,20,martes,mayo,2014,10453.8
2009-12-29,21,miércoles,mayo,2014,10531.4
2009-12-30,22,jueves,mayo,2014,10520.6
2009-12-31,23,viernes,mayo,2014,10558.9
2010-01-01,26,lunes,mayo,2014,10687.5
2010-01-02,27,martes,mayo,2014,10714.2
2010-01-03,28,miércoles,mayo,2014,10757.2
2010-01-04,29,jueves,mayo,2014,10734.8
2010-01-05,30,viernes,mayo,2014,10798.7
2010-01-06,2,lunes,junio,2014,10827.4
2010-01-07,3,martes,junio,2014,10776.7
2010-01-08,4,miércoles,junio,2014,10755.6
2010-01-09,5,jueves,junio,2014,10876.4
2010-01-10,6,viernes,junio,2014,11064.3
2010-01-11,9,lunes,junio,2014,11164.1
2010-01-12,10,martes,junio,2014,11153.5
2010-01-13,11,miércoles,junio,2014,11074.9
2010-01-14,12,jueves,junio,2014,11088.5
2010-01-15,13,viernes,junio,2014,11113.7
2010-01-16,16,lunes,junio,2014,11008.2
2010-01-17,17,martes,junio,2014,11058.5
2010-01-18,18,miércoles,junio,2014,11112.3
2010-01-19,19,jueves,junio,2014,11187.8
2010-01-20,20,viernes,junio,2014,11155.1
2010-01-21,23,lunes,junio,2014,11118.3
2010-01-22,24,martes,junio,2014,11105.9
2010-01-23,25,miércoles,junio,2014,10966.7
2010-01-24,26,jueves,junio,2014,10989.0
2010-01-25,27,viernes,junio,2014,10959.9
2010-01-26,30,lunes,junio,2014,10923.5
2010-01-27,1,martes,julio,2014,11007.8
2010-01-28,2,miércoles,julio,2014,11016.2
2010-01-29,3,jueves,julio,2014,11090.0
2010-01-30,4,viernes,julio,2014,11009.4
2010-01-31,7,lunes,julio,2014,10888.5
2010-02-01,8,martes,julio,2014,10689.1
2010-02-02,9,miércoles,julio,2014,10746.9
2010-02-03,10,jueves,julio,2014,10533.6
2010-02-04,11,viernes,julio,2014,10538.8
2010-02-05,14,lunes,julio,2014,10606.3
2010-02-06,15,martes,julio,2014,10475.9
2010-02-07,16,miércoles,julio,2014,10668.4
2010-02-08,17,jueves,julio,2014,10543.3
2010-02-09,18,viernes,julio,2014,10527.0
2010-02-10,21,lunes,julio,2014,10482.0
2010-02-11,22,martes,julio,2014,10648.9
2010-02-12,23,miércoles,julio,2014,10659.1
2010-02-13,24,jueves,julio,2014,10860.7
2010-02-14,25,viernes,julio,2014,10888.1
2010-02-15,28,lunes,julio,2014,10879.8
2010-02-16,29,martes,julio,2014,10901.2
2010-02-17,30,miércoles,julio,2014,10937.4
2010-02-18,31,jueves,julio,2014,10707.2
2010-02-19,1,viernes,agosto,2014,10514.0
2010-02-20,4,lunes,agosto,2014,10496.2
2010-02-21,5,martes,agosto,2014,10353.8
2010-02-22,6,miércoles,agosto,2014,10246.2
2010-02-23,7,jueves,agosto,2014,10078.6
2010-02-24,8,viernes,agosto,2014,10104.8
2010-02-25,11,lunes,agosto,2014,10193.5
2010-02-26,12,martes,agosto,2014,10241.5
2010-02-27,13,miércoles,agosto,2014,10304.0
2010-02-28,14,jueves,agosto,2014,10294.8
2010-03-01,15,viernes,agosto,2014,10222.2
2010-03-02,18,lunes,agosto,2014,10353.4
2010-03-03,19,martes,agosto,2014,10386.5
2010-03-04,20,miércoles,agosto,2014,10420.9
2010-03-05,21,jueves,agosto,2014,10556.4
2010-03-06,22,viernes,agosto,2014,10500.2
2010-03-07,25,lunes,agosto,2014,10690.1
2010-03-08,26,martes,agosto,2014,10826.9
2010-03-09,27,miércoles,agosto,2014,10837.4
2010-03-10,28,jueves,agosto,2014,10722.2
2010-03-11,29,viernes,agosto,2014,10728.8
2010-03-12,1,lunes,septiembre,2014,10746.5
2010-03-13,2,martes,septiembre,2014,10755.0
2010-03-14,3,miércoles,septiembre,2014,10886.8
2010-03-15,4,jueves,septiembre,2014,11100.1
2010-03-16,5,viernes,septiembre,2014,11148.9
2010-03-17,8,lunes,septiembre,2014,11102.6
2010-03-18,9,martes,septiembre,2014,10951.6
2010-03-19,10,miércoles,septiembre,2014,10937.8
2010-03-20,11,jueves,septiembre,2014,10886.3
2010-03-21,12,viernes,septiembre,2014,10888.9
2010-03-22,15,lunes,septiembre,2014,10841.3
2010-03-23,16,martes,septiembre,2014,10798.7
2010-03-24,17,miércoles,septiembre,2014,10907.4
2010-03-25,18,jueves,septiembre,2014,10991.0
2010-03-26,19,viernes,septiembre,2014,11001.9
2010-03-27,22,lunes,septiembre,2014,10947.9
2010-03-28,23,martes,septiembre,2014,10801.8
2010-03-29,24,miércoles,septiembre,2014,10856.9
2010-03-30,25,jueves,septiembre,2014,10783.1
2010-03-31,26,viernes,septiembre,2014,10851.4
2010-04-01,29,lunes,septiembre,2014,10686.0
2010-04-02,30,martes,septiembre,2014,10825.5
2010-04-03,1,miércoles,octubre,2014,10753.2
2010-04-04,2,jueves,octubre,2014,10418.1
2010-04-05,3,viernes,octubre,2014,10567.6
2010-04-06,6,lunes,octubre,2014,10645.7
2010-04-07,7,martes,octubre,2014,10430.7
2010-04-08,8,miércoles,octubre,2014,10339.0
2010-04-09,9,jueves,octubre,2014,10273.7
2010-04-10,10,viernes,octubre,2014,10150.5
2010-04-11,13,lunes,octubre,2014,10187.3
2010-04-12,14,martes,octubre,2014,10204.9
2010-04-13,15,miércoles,octubre,2014,9838.5
2010-04-14,16,jueves,octubre,2014,9669.7
2010-04-15,17,viernes,octubre,2014,9956.8
2010-04-16,20,lunes,octubre,2014,9915.2
2010-04-17,21,martes,octubre,2014,10152.1
2010-04-18,22,miércoles,octubre,2014,10249.9
2010-04-19,23,jueves,octubre,2014,10333.7
2010-04-20,24,viernes,octubre,2014,10339.3
2010-04-21,27,lunes,octubre,2014,10195.2
2010-04-22,28,martes,octubre,2014,10394.8
2010-04-23,29,miércoles,octubre,2014,10247.8
2010-04-24,30,jueves,octubre,2014,10263.7
2010-04-25,31,viernes,octubre,2014,10477.8
2010-04-26,3,lunes,noviembre,2014,10374.4
2010-04-27,4,martes,noviembre,2014,10154.4
2010-04-28,5,miércoles,noviembre,2014,10276.9
2010-04-29,6,jueves,noviembre,2014,10261.8
2010-04-30,7,viernes,noviembre,2014,10126.3
2010-05-01,10,lunes,noviembre,2014,10273.0
2010-05-02,11,martes,noviembre,2014,10338.8
2010-05-03,12,miércoles,noviembre,2014,10157.3
2010-05-04,13,jueves,noviembre,2014,10140.4
2010-05-05,14,viernes,noviembre,2014,10148.0
2010-05-06,17,lunes,noviembre,2014,10309.0
2010-05-07,18,martes,noviembre,2014,10432.9
2010-05-08,19,miércoles,noviembre,2014,10376.8
2010-05-09,20,jueves,noviembre,2014,10209.2
2010-05-10,21,viernes,noviembre,2014,10520.8
2010-05-11,24,lunes,noviembre,2014,10642.5
2010-05-12,25,martes,noviembre,2014,10699.6
2010-05-13,26,miércoles,noviembre,2014,10647.0
2010-05-14,27,jueves,noviembre,2014,10727.6
2010-05-15,28,viernes,noviembre,2014,10770.7
2010-05-16,1,lunes,diciembre,2014,10672.8
2010-05-17,2,martes,diciembre,2014,10749.2
2010-05-18,3,miércoles,diciembre,2014,10875.9
2010-05-19,4,jueves,diciembre,2014,10619.9
2010-05-20,5,viernes,diciembre,2014,10900.7
2010-05-21,8,lunes,diciembre,2014,10805.2
2010-05-22,9,martes,diciembre,2014,10461.6
2010-05-23,10,miércoles,diciembre,2014,10396.9
2010-05-24,11,jueves,diciembre,2014,10431.8
2010-05-25,12,viernes,diciembre,2014,10145.0
2010-05-26,15,lunes,diciembre,2014,9903.9
2010-05-27,16,martes,diciembre,2014,10081.9
2010-05-28,17,miércoles,diciembre,2014,10049.5
2010-05-29,18,jueves,diciembre,2014,10391.3
2010-05-30,19,viernes,diciembre,2014,10363.6
2010-05-31,22,lunes,diciembre,2014,10371.0
2010-06-01,23,martes,diciembre,2014,10477.7
2010-06-02,24,miércoles,diciembre,2014,10481.8
2010-06-05,29,lunes,diciembre,2014,10394.2
2010-06-06,30,martes,diciembre,2014,10279.2
2010-06-07,31,miércoles,diciembre,2014,10279.5
2010-06-09,2,viernes,enero,2015,10350.8
2010-06-10,5,lunes,enero,2015,9993.3
2010-06-11,6,martes,enero,2015,9871.1
2010-06-12,7,miércoles,enero,2015,9891.4
2010-06-13,8,jueves,enero,2015,10115.0
2010-06-14,9,viernes,enero,2015,9719.0
2010-06-15,12,lunes,enero,2015,9797.5
2010-06-16,13,martes,enero,2015,9966.0
2010-06-17,14,miércoles,enero,2015,9846.0
2010-06-18,15,jueves,enero,2015,9982.5
2010-06-19,16,viernes,enero,2015,10038.9
2010-06-20,19,lunes,enero,2015,10157.5
2010-06-21,20,martes,enero,2015,10283.9
2010-06-22,21,miércoles,enero,2015,10335.3
2010-06-23,22,jueves,enero,2015,10510.6
2010-06-24,23,viernes,enero,2015,10581.5
2010-06-25,26,lunes,enero,2015,10696.1
2010-06-26,27,martes,enero,2015,10598.9
2010-06-27,28,miércoles,enero,2015,10456.9
2010-06-28,29,jueves,enero,2015,10507.6
2010-06-29,30,viernes,enero,2015,10403.3
2010-06-30,2,lunes,febrero,2015,10328.1
2010-07-01,3,martes,febrero,2015,10598.2
2010-07-02,4,miércoles,febrero,2015,10577.8
2010-07-03,5,jueves,febrero,2015,10535.5
2010-07-04,6,viernes,febrero,2015,10573.1
2010-07-05,9,lunes,febrero,2015,10364.9
2010-07-06,10,martes,febrero,2015,10500.1
2010-07-07,11,miércoles,febrero,2015,10364.8
2010-07-08,12,jueves,febrero,2015,10562.2
2010-07-09,13,viernes,febrero,2015,10739.5
2010-07-10,16,lunes,febrero,2015,10689.5
2010-07-11,17,martes,febrero,2015,10698.0
2010-07-12,18,miércoles,febrero,2015,10805.3
2010-07-13,19,jueves,febrero,2015,10910.4
2010-07-14,20,viernes,febrero,2015,10879.3
2010-07-15,23,lunes,febrero,2015,10990.1
2010-07-16,24,martes,febrero,2015,11064.5
2010-07-17,25,miércoles,febrero,2015,11049.5
2010-07-18,26,jueves,febrero,2015,11139.5
2010-07-19,27,viernes,febrero,2015,11178.3
2010-07-20,2,lunes,marzo,2015,11178.5
2010-07-21,3,martes,marzo,2015,11014.7
2010-07-22,4,miércoles,marzo,2015,11051.3
2010-07-23,5,jueves,marzo,2015,11124.4
2010-07-24,6,viernes,marzo,2015,11091.9
2010-07-25,9,lunes,marzo,2015,11054.2
2010-07-26,10,martes,marzo,2015,10902.2
2010-07-27,11,miércoles,marzo,2015,11021.8
2010-07-28,12,jueves,marzo,2015,11011.8
2010-07-29,13,viernes,marzo,2015,11033.8
2010-07-30,16,lunes,marzo,2015,11114.7
2010-07-31,17,martes,marzo,2015,11028.1
2010-08-01,18,miércoles,marzo,2015,11050.0
2010-08-02,19,jueves,marzo,2015,11091.0
2010-08-03,20,viernes,marzo,2015,11419.6
2010-08-04,23,lunes,marzo,2015,11452.8
2010-08-05,24,martes,marzo,2015,11579.3
2010-08-06,25,miércoles,marzo,2015,11464.7
2010-08-07,26,jueves,marzo,2015,11453.8
2010-08-08,27,viernes,marzo,2015,11427.4
2010-08-09,30,lunes,marzo,2015,11529.1
2010-08-10,31,martes,marzo,2015,11521.1
2010-08-11,1,miércoles,abril,2015,11569.8
2010-08-12,2,jueves,abril,2015,11634.0
2010-08-15,7,martes,abril,2015,11730.5
2010-08-16,8,miércoles,abril,2015,11655.5
2010-08-17,9,jueves,abril,2015,11734.6
2010-08-18,10,viernes,abril,2015,11749.3
2010-08-19,13,lunes,abril,2015,11866.4
2010-08-20,14,martes,abril,2015,11704.7
2010-08-21,15,miércoles,abril,2015,11778.4
2010-08-22,16,jueves,abril,2015,11611.7
2010-08-23,17,viernes,abril,2015,11359.4
2010-08-24,20,lunes,abril,2015,11384.6
2010-08-25,21,martes,abril,2015,11422.3
2010-08-26,22,miércoles,abril,2015,11399.2
2010-08-27,23,jueves,abril,2015,11425.8
2010-08-28,24,viernes,abril,2015,11505.4
2010-08-29,27,lunes,abril,2015,11640.2
2010-08-30,28,martes,abril,2015,11607.7
2010-08-31,29,miércoles,abril,2015,11378.9
2010-09-01,30,jueves,abril,2015,11385.0
2010-09-03,4,lunes,mayo,2015,11429.1
2010-09-04,5,martes,mayo,2015,11115.6
2010-09-05,6,miércoles,mayo,2015,11163.6
2010-09-06,7,jueves,mayo,2015,11180.3
2010-09-07,8,viernes,mayo,2015,11424.7
2010-09-08,11,lunes,mayo,2015,11445.8
