,year,town,drivers_age,weight,power,car_age,claims
934780,2018.0,0.0,61.0,1830.0,207.0,10.0,0.0
986419,2019.0,0.0,49.0,1160.0,111.0,1.0,0.0
524725,2019.0,0.0,31.0,2190.0,177.0,3.0,0.0
871336,2018.0,0.0,65.0,1030.0,54.0,3.0,0.0
167764,2018.0,0.0,48.0,1230.0,80.0,4.0,0.0
959222,2018.0,0.0,36.0,1350.0,197.0,2.0,0.0
361049,2018.0,1.0,53.0,1360.0,138.0,2.0,0.0
514295,2018.0,0.0,46.0,1720.0,270.0,2.0,0.0
769348,2019.0,1.0,49.0,1120.0,155.0,0.0,0.0
746536,2019.0,0.0,28.0,1620.0,181.0,2.0,0.0
385205,2018.0,1.0,68.0,2170.0,211.0,3.0,0.0
190324,2019.0,0.0,30.0,1620.0,142.0,1.0,0.0
300360,2019.0,1.0,46.0,1350.0,139.0,1.0,0.0
213480,2019.0,1.0,43.0,1060.0,66.0,0.0,0.0
785977,2018.0,1.0,50.0,1480.0,132.0,7.0,0.0
335733,2018.0,0.0,25.0,1180.0,81.0,0.0,0.0
205040,2019.0,1.0,51.0,1310.0,99.0,4.0,1.0
845332,2018.0,0.0,67.0,1260.0,61.0,17.0,0.0
405219,2019.0,1.0,24.0,1760.0,223.0,1.0,0.0
496469,2018.0,1.0,73.0,1080.0,83.0,4.0,0.0
959797,2019.0,1.0,42.0,1290.0,91.0,1.0,0.0
108963,2019.0,1.0,22.0,1750.0,234.0,2.0,0.0
287966,2018.0,1.0,56.0,1000.0,53.0,6.0,0.0
921101,2019.0,-0.0,53.0,1460.0,126.0,1.0,0.0
752138,2019.0,-0.0,62.0,1040.0,88.0,8.0,0.0
784256,2018.0,0.0,37.0,1340.0,83.0,11.0,0.0
158398,2018.0,1.0,27.0,1120.0,113.0,1.0,0.0
361304,2019.0,0.0,56.0,1010.0,79.0,9.0,0.0
663782,2019.0,1.0,59.0,1220.0,217.0,8.0,0.0
347983,2019.0,-0.0,78.0,1840.0,226.0,8.0,0.0
871292,2018.0,1.0,59.0,1290.0,150.0,3.0,0.0
340912,2019.0,0.0,47.0,1280.0,137.0,8.0,0.0
124466,2018.0,0.0,69.0,1220.0,126.0,2.0,0.0
344839,2019.0,1.0,29.0,1440.0,148.0,2.0,1.0
645297,2019.0,1.0,31.0,1290.0,156.0,0.0,0.0
574038,2018.0,0.0,51.0,1180.0,94.0,3.0,0.0
239157,2019.0,1.0,57.0,1340.0,115.0,3.0,0.0
821413,2019.0,-0.0,42.0,1120.0,77.0,1.0,1.0
125082,2018.0,0.0,40.0,1340.0,75.0,1.0,0.0
714973,2019.0,1.0,54.0,1680.0,124.0,4.0,0.0
61722,2019.0,0.0,26.0,1000.0,117.0,7.0,0.0
863736,2019.0,0.0,53.0,1280.0,113.0,1.0,0.0
191194,2019.0,1.0,43.0,1100.0,156.0,9.0,0.0
456827,2018.0,1.0,58.0,1160.0,140.0,1.0,1.0
703002,2018.0,1.0,26.0,1120.0,108.0,3.0,0.0
627732,2018.0,0.0,53.0,1690.0,108.0,13.0,0.0
373379,2018.0,0.0,29.0,1140.0,124.0,2.0,0.0
639773,2018.0,0.0,26.0,960.0,58.0,0.0,0.0
336915,2018.0,1.0,25.0,1080.0,103.0,1.0,0.0
18820,2019.0,0.0,60.0,1010.0,69.0,4.0,0.0
945218,2018.0,1.0,64.0,1230.0,201.0,8.0,1.0
264499,2019.0,1.0,41.0,1790.0,176.0,3.0,0.0
563049,2018.0,1.0,38.0,1090.0,71.0,1.0,1.0
623956,2018.0,1.0,64.0,1380.0,115.0,5.0,0.0
357057,2019.0,1.0,27.0,2100.0,128.0,1.0,1.0
206628,2019.0,0.0,45.0,1950.0,216.0,2.0,0.0
773079,2018.0,1.0,63.0,1030.0,118.0,11.0,0.0
154846,2018.0,0.0,27.0,1270.0,118.0,1.0,0.0
236210,2018.0,1.0,36.0,1070.0,69.0,2.0,0.0
497967,2018.0,0.0,69.0,1090.0,71.0,8.0,0.0
853340,2018.0,1.0,43.0,1380.0,126.0,8.0,0.0
38321,2018.0,1.0,64.0,1140.0,85.0,7.0,0.0
750433,2018.0,0.0,47.0,1570.0,109.0,1.0,0.0
667344,2018.0,0.0,25.0,1130.0,139.0,6.0,0.0
57371,2018.0,0.0,37.0,960.0,64.0,0.0,0.0
761,2019.0,1.0,40.0,2040.0,247.0,2.0,0.0
977220,2019.0,-0.0,31.0,1770.0,149.0,1.0,1.0
176763,2018.0,1.0,44.0,1450.0,139.0,4.0,0.0
600947,2018.0,1.0,33.0,1750.0,170.0,2.0,0.0
223987,2019.0,1.0,23.0,1710.0,254.0,1.0,1.0
846458,2018.0,1.0,32.0,960.0,68.0,14.0,0.0
973286,2018.0,1.0,41.0,1210.0,185.0,3.0,1.0
809789,2018.0,0.0,68.0,1540.0,126.0,5.0,0.0
923522,2019.0,0.0,42.0,990.0,102.0,12.0,0.0
867275,2019.0,1.0,29.0,1090.0,117.0,2.0,0.0
952213,2019.0,1.0,42.0,1260.0,79.0,7.0,0.0
653085,2019.0,1.0,54.0,1540.0,163.0,13.0,0.0
561486,2018.0,1.0,78.0,990.0,88.0,16.0,0.0
484427,2018.0,1.0,48.0,1240.0,114.0,4.0,0.0
399762,2019.0,-0.0,73.0,1160.0,180.0,4.0,0.0
864725,2018.0,1.0,28.0,1500.0,173.0,1.0,0.0
279000,2018.0,1.0,24.0,1850.0,213.0,2.0,0.0
790632,2018.0,-0.0,71.0,1330.0,115.0,6.0,0.0
619617,2019.0,1.0,38.0,1340.0,151.0,5.0,0.0
207926,2019.0,0.0,58.0,1080.0,76.0,2.0,0.0
83282,2018.0,0.0,35.0,1030.0,88.0,0.0,0.0
592696,2019.0,1.0,48.0,1620.0,194.0,4.0,0.0
172702,2019.0,1.0,59.0,1030.0,122.0,2.0,0.0
399504,2018.0,1.0,34.0,1030.0,70.0,1.0,0.0
761218,2019.0,1.0,37.0,1650.0,107.0,4.0,0.0
326448,2019.0,1.0,42.0,1590.0,219.0,2.0,0.0
918926,2019.0,1.0,59.0,1540.0,157.0,10.0,0.0
59763,2018.0,0.0,33.0,1060.0,62.0,0.0,1.0
819805,2018.0,-0.0,49.0,1360.0,137.0,2.0,0.0
156898,2019.0,1.0,59.0,1520.0,196.0,5.0,0.0
537165,2018.0,1.0,66.0,1400.0,123.0,1.0,0.0
535316,2019.0,1.0,62.0,1820.0,116.0,1.0,0.0
349401,2018.0,1.0,41.0,1070.0,60.0,2.0,1.0
762969,2018.0,1.0,37.0,1060.0,103.0,4.0,1.0
575480,2019.0,1.0,37.0,1090.0,97.0,3.0,1.0
605934,2018.0,1.0,50.0,1710.0,280.0,11.0,1.0
451573,2019.0,0.0,58.0,1160.0,86.0,8.0,0.0
150177,2019.0,0.0,46.0,1400.0,137.0,7.0,0.0
95440,2019.0,0.0,64.0,1250.0,146.0,1.0,1.0
448558,2018.0,1.0,57.0,1040.0,172.0,8.0,0.0
4538,2018.0,-0.0,60.0,1720.0,152.0,7.0,1.0
836990,2019.0,0.0,36.0,950.0,53.0,1.0,0.0
67421,2018.0,1.0,22.0,1140.0,66.0,1.0,0.0
539663,2018.0,-0.0,43.0,1040.0,69.0,4.0,0.0
260864,2019.0,0.0,52.0,1020.0,59.0,10.0,0.0
393697,2019.0,1.0,36.0,2050.0,125.0,2.0,1.0
619680,2019.0,0.0,51.0,1010.0,90.0,8.0,0.0
494232,2019.0,0.0,32.0,1260.0,150.0,2.0,0.0
251531,2018.0,1.0,44.0,1120.0,134.0,1.0,0.0
855142,2018.0,0.0,69.0,1740.0,274.0,4.0,0.0
339641,2019.0,-0.0,70.0,1370.0,70.0,1.0,0.0
575914,2018.0,1.0,40.0,1510.0,170.0,3.0,0.0
564381,2018.0,1.0,48.0,1070.0,99.0,0.0,0.0
149938,2018.0,0.0,33.0,1050.0,86.0,4.0,0.0
375268,2019.0,1.0,64.0,1250.0,163.0,7.0,0.0
267809,2019.0,1.0,22.0,960.0,89.0,2.0,0.0
885801,2019.0,0.0,66.0,1360.0,129.0,8.0,0.0
37538,2019.0,0.0,58.0,1760.0,223.0,1.0,0.0
226432,2019.0,0.0,54.0,1110.0,72.0,2.0,0.0
557472,2018.0,1.0,45.0,1680.0,129.0,5.0,0.0
523276,2018.0,1.0,44.0,1590.0,90.0,1.0,0.0
352769,2019.0,1.0,46.0,970.0,98.0,3.0,0.0
363790,2018.0,0.0,41.0,1430.0,130.0,7.0,1.0
857357,2018.0,0.0,41.0,1020.0,164.0,8.0,0.0
265326,2018.0,1.0,43.0,960.0,92.0,1.0,0.0
104382,2018.0,1.0,42.0,1120.0,77.0,1.0,0.0
961029,2019.0,0.0,49.0,1330.0,162.0,13.0,0.0
360076,2018.0,1.0,34.0,1310.0,122.0,3.0,0.0
309202,2019.0,1.0,39.0,1180.0,136.0,3.0,0.0
126416,2018.0,0.0,54.0,1550.0,150.0,6.0,0.0
542395,2019.0,1.0,47.0,1120.0,68.0,6.0,0.0
289985,2019.0,1.0,59.0,1400.0,173.0,8.0,0.0
113008,2019.0,0.0,47.0,1800.0,184.0,9.0,0.0
120742,2019.0,1.0,39.0,1190.0,75.0,0.0,0.0
846646,2019.0,0.0,59.0,1010.0,60.0,8.0,0.0
69676,2019.0,1.0,37.0,1070.0,110.0,1.0,0.0
747378,2018.0,0.0,51.0,1390.0,105.0,7.0,0.0
616419,2019.0,1.0,63.0,1690.0,184.0,2.0,0.0
986779,2019.0,1.0,28.0,1080.0,92.0,6.0,0.0
329361,2019.0,0.0,21.0,960.0,54.0,5.0,0.0
372645,2019.0,0.0,44.0,1040.0,75.0,6.0,0.0
165441,2018.0,1.0,38.0,1270.0,162.0,8.0,0.0
382383,2019.0,1.0,50.0,1320.0,219.0,15.0,0.0
600533,2019.0,0.0,69.0,960.0,61.0,13.0,0.0
751230,2018.0,0.0,36.0,1130.0,109.0,4.0,0.0
705155,2019.0,1.0,41.0,1120.0,95.0,5.0,1.0
604206,2018.0,1.0,62.0,1120.0,118.0,4.0,0.0
350256,2018.0,1.0,64.0,1060.0,161.0,2.0,0.0
175497,2019.0,0.0,30.0,1110.0,59.0,1.0,0.0
296753,2018.0,1.0,72.0,2010.0,229.0,3.0,0.0
938882,2018.0,1.0,40.0,1510.0,181.0,0.0,1.0
174872,2019.0,1.0,45.0,1020.0,73.0,3.0,0.0
385801,2018.0,0.0,44.0,1340.0,73.0,0.0,0.0
72736,2018.0,1.0,24.0,1450.0,132.0,0.0,0.0
232423,2019.0,0.0,63.0,1430.0,201.0,1.0,0.0
346655,2019.0,1.0,70.0,1680.0,176.0,10.0,0.0
35552,2018.0,1.0,37.0,1060.0,80.0,3.0,0.0
834400,2018.0,-0.0,63.0,1120.0,114.0,1.0,0.0
630502,2019.0,1.0,29.0,1550.0,110.0,12.0,0.0
68038,2018.0,1.0,53.0,1690.0,131.0,0.0,1.0
889930,2018.0,1.0,41.0,1110.0,106.0,3.0,0.0
463700,2018.0,1.0,27.0,1080.0,89.0,0.0,1.0
617682,2018.0,0.0,47.0,1060.0,52.0,2.0,0.0
342748,2019.0,1.0,48.0,970.0,74.0,4.0,0.0
710994,2018.0,1.0,42.0,1460.0,184.0,1.0,0.0
273990,2018.0,0.0,43.0,1620.0,236.0,4.0,0.0
440744,2019.0,1.0,28.0,1030.0,72.0,3.0,0.0
131946,2018.0,1.0,55.0,1330.0,135.0,3.0,0.0
758088,2019.0,1.0,33.0,1590.0,105.0,4.0,0.0
520112,2018.0,1.0,48.0,1110.0,76.0,3.0,0.0
898635,2019.0,0.0,34.0,1150.0,116.0,0.0,0.0
689868,2018.0,1.0,23.0,1010.0,76.0,0.0,0.0
490630,2018.0,0.0,25.0,1150.0,94.0,0.0,0.0
613550,2018.0,0.0,47.0,1610.0,182.0,3.0,0.0
27368,2018.0,1.0,47.0,1970.0,240.0,6.0,0.0
81188,2019.0,1.0,38.0,1140.0,89.0,3.0,0.0
307304,2019.0,0.0,61.0,1040.0,87.0,7.0,0.0
111903,2019.0,1.0,35.0,1100.0,95.0,0.0,0.0
123596,2019.0,0.0,32.0,1530.0,110.0,3.0,0.0
227298,2018.0,1.0,67.0,1790.0,97.0,6.0,0.0
292360,2019.0,1.0,43.0,2030.0,296.0,9.0,0.0
407718,2019.0,1.0,59.0,1610.0,190.0,8.0,0.0
880440,2019.0,1.0,67.0,1210.0,120.0,5.0,0.0
446361,2019.0,1.0,31.0,1340.0,174.0,3.0,0.0
348597,2019.0,0.0,34.0,1250.0,92.0,3.0,0.0
878198,2018.0,1.0,23.0,1360.0,133.0,0.0,0.0
142465,2019.0,1.0,33.0,1100.0,87.0,2.0,0.0
344813,2019.0,1.0,44.0,1280.0,101.0,0.0,0.0
338035,2018.0,1.0,63.0,1220.0,82.0,4.0,0.0
149747,2018.0,-0.0,67.0,1220.0,130.0,0.0,0.0
655609,2019.0,0.0,26.0,1360.0,103.0,4.0,0.0
956275,2018.0,1.0,36.0,1600.0,92.0,1.0,0.0
725100,2018.0,1.0,47.0,1720.0,91.0,2.0,0.0
253361,2018.0,0.0,28.0,990.0,100.0,6.0,0.0
326105,2018.0,0.0,49.0,1150.0,100.0,5.0,0.0
483381,2018.0,1.0,68.0,1990.0,195.0,5.0,0.0
61183,2018.0,1.0,44.0,1140.0,63.0,1.0,0.0
73627,2018.0,1.0,53.0,1100.0,74.0,6.0,0.0
658018,2018.0,-0.0,53.0,1100.0,126.0,11.0,0.0
771888,2018.0,1.0,26.0,1260.0,99.0,4.0,0.0
178667,2019.0,1.0,58.0,1280.0,91.0,10.0,0.0
897168,2019.0,1.0,53.0,1270.0,161.0,4.0,0.0
435172,2018.0,1.0,38.0,1010.0,62.0,7.0,0.0
605178,2019.0,1.0,53.0,1860.0,201.0,8.0,0.0
91300,2019.0,-0.0,66.0,1100.0,127.0,2.0,0.0
25713,2018.0,1.0,34.0,1170.0,107.0,5.0,0.0
928583,2019.0,1.0,62.0,1400.0,118.0,9.0,0.0
881627,2019.0,1.0,40.0,1030.0,117.0,5.0,0.0
513219,2019.0,1.0,36.0,1430.0,88.0,1.0,1.0
350834,2019.0,-0.0,45.0,1270.0,117.0,4.0,0.0
459688,2019.0,1.0,56.0,1160.0,226.0,12.0,0.0
678118,2018.0,-0.0,69.0,1520.0,207.0,14.0,0.0
220724,2018.0,0.0,24.0,1050.0,90.0,5.0,0.0
229610,2018.0,1.0,44.0,1390.0,124.0,7.0,0.0
630485,2018.0,1.0,56.0,1140.0,75.0,3.0,0.0
194987,2019.0,1.0,58.0,990.0,53.0,7.0,0.0
298671,2018.0,0.0,51.0,1140.0,148.0,5.0,0.0
210042,2019.0,1.0,22.0,1640.0,241.0,6.0,0.0
56014,2019.0,1.0,26.0,950.0,50.0,0.0,1.0
910414,2019.0,-0.0,39.0,1320.0,102.0,1.0,0.0
300865,2018.0,1.0,66.0,1180.0,149.0,3.0,0.0
284785,2018.0,0.0,46.0,1320.0,179.0,7.0,0.0
302016,2019.0,0.0,25.0,1050.0,133.0,1.0,0.0
249225,2018.0,1.0,24.0,1340.0,108.0,9.0,0.0
954753,2019.0,1.0,61.0,1240.0,91.0,6.0,1.0
257827,2018.0,0.0,59.0,1600.0,181.0,2.0,0.0
364015,2018.0,0.0,39.0,1620.0,153.0,3.0,0.0
364738,2019.0,1.0,41.0,950.0,64.0,1.0,0.0
364747,2019.0,1.0,65.0,1230.0,107.0,6.0,0.0
11261,2019.0,-0.0,58.0,970.0,56.0,5.0,0.0
790383,2019.0,1.0,31.0,1240.0,111.0,4.0,0.0
158641,2018.0,1.0,23.0,960.0,70.0,3.0,0.0
546994,2018.0,1.0,74.0,1110.0,102.0,5.0,0.0
540029,2018.0,1.0,34.0,1990.0,170.0,2.0,0.0
609036,2019.0,-0.0,57.0,1240.0,133.0,16.0,0.0
919004,2019.0,1.0,49.0,1080.0,96.0,7.0,0.0
905047,2019.0,1.0,63.0,1190.0,86.0,10.0,0.0
734128,2018.0,1.0,39.0,1210.0,107.0,5.0,1.0
216931,2019.0,1.0,55.0,1450.0,130.0,8.0,0.0
659858,2018.0,-0.0,37.0,1390.0,127.0,1.0,0.0
621733,2019.0,1.0,41.0,1300.0,161.0,1.0,0.0
807469,2019.0,1.0,54.0,1050.0,82.0,9.0,0.0
182758,2018.0,1.0,38.0,1690.0,171.0,1.0,0.0
953270,2019.0,1.0,58.0,1010.0,67.0,4.0,0.0
96845,2019.0,1.0,51.0,1340.0,60.0,3.0,1.0
505171,2019.0,0.0,48.0,1400.0,128.0,1.0,0.0
421973,2019.0,-0.0,38.0,1020.0,102.0,3.0,0.0
74279,2019.0,-0.0,67.0,1350.0,217.0,6.0,0.0
969063,2018.0,-0.0,44.0,1630.0,183.0,2.0,1.0
348076,2018.0,-0.0,57.0,1620.0,128.0,8.0,0.0
585765,2018.0,-0.0,52.0,1170.0,152.0,3.0,0.0
537273,2018.0,0.0,73.0,1200.0,103.0,8.0,0.0
984442,2018.0,1.0,46.0,1120.0,117.0,6.0,0.0
628459,2019.0,0.0,81.0,1560.0,179.0,3.0,0.0
654408,2019.0,1.0,54.0,1270.0,121.0,9.0,0.0
64933,2019.0,1.0,39.0,1460.0,132.0,0.0,0.0
934707,2019.0,1.0,52.0,1180.0,67.0,0.0,0.0
747293,2018.0,1.0,58.0,1090.0,144.0,13.0,1.0
375555,2018.0,1.0,26.0,1020.0,54.0,3.0,0.0
75200,2018.0,1.0,48.0,1120.0,105.0,2.0,0.0
670019,2019.0,0.0,53.0,950.0,52.0,3.0,0.0
344028,2018.0,1.0,50.0,1480.0,173.0,8.0,0.0
122786,2019.0,0.0,69.0,1220.0,130.0,10.0,0.0
756387,2019.0,1.0,52.0,1070.0,108.0,5.0,0.0
565231,2019.0,1.0,82.0,1760.0,181.0,9.0,0.0
934626,2019.0,1.0,32.0,1040.0,107.0,1.0,0.0
601280,2018.0,1.0,46.0,1260.0,207.0,8.0,0.0
109808,2018.0,1.0,46.0,1020.0,63.0,0.0,0.0
902333,2019.0,1.0,66.0,1160.0,130.0,6.0,0.0
495184,2018.0,1.0,49.0,1520.0,122.0,1.0,0.0
731310,2018.0,1.0,37.0,1430.0,100.0,0.0,0.0
935581,2018.0,1.0,79.0,1020.0,80.0,1.0,0.0
457624,2019.0,1.0,73.0,1330.0,168.0,14.0,1.0
60172,2018.0,1.0,56.0,1210.0,150.0,4.0,0.0
700331,2019.0,1.0,37.0,1150.0,110.0,1.0,1.0
465415,2018.0,1.0,51.0,1630.0,171.0,5.0,0.0
756826,2019.0,0.0,43.0,1520.0,199.0,2.0,0.0
437124,2018.0,1.0,29.0,1230.0,103.0,1.0,0.0
760563,2019.0,1.0,37.0,1810.0,176.0,2.0,0.0
915514,2019.0,1.0,37.0,1380.0,108.0,3.0,0.0
270160,2018.0,1.0,57.0,1200.0,201.0,8.0,0.0
551361,2019.0,0.0,35.0,1460.0,136.0,1.0,0.0
302888,2019.0,1.0,68.0,1450.0,161.0,10.0,0.0
596549,2019.0,0.0,60.0,1120.0,85.0,10.0,0.0
802168,2019.0,1.0,45.0,1050.0,102.0,2.0,0.0
803526,2018.0,1.0,29.0,1570.0,131.0,8.0,1.0
164881,2019.0,1.0,50.0,1220.0,74.0,2.0,0.0
681359,2018.0,1.0,22.0,1060.0,61.0,0.0,1.0
190543,2019.0,1.0,48.0,1200.0,99.0,6.0,0.0
885582,2018.0,1.0,33.0,1160.0,148.0,2.0,0.0
586847,2018.0,1.0,72.0,1700.0,181.0,2.0,0.0
812693,2018.0,1.0,53.0,1320.0,190.0,3.0,0.0
412592,2019.0,1.0,36.0,1310.0,160.0,12.0,0.0
410209,2018.0,1.0,31.0,1050.0,104.0,7.0,0.0
616561,2018.0,0.0,77.0,1880.0,135.0,9.0,0.0
927702,2018.0,1.0,60.0,1900.0,244.0,7.0,0.0
195442,2018.0,1.0,28.0,1170.0,128.0,3.0,0.0
454464,2019.0,1.0,31.0,1110.0,108.0,4.0,0.0
624437,2019.0,0.0,61.0,2130.0,225.0,0.0,0.0
92388,2018.0,1.0,30.0,1110.0,142.0,2.0,0.0
130716,2019.0,1.0,59.0,1040.0,127.0,12.0,0.0
896695,2019.0,1.0,39.0,1180.0,157.0,1.0,0.0
189373,2019.0,1.0,36.0,1690.0,192.0,3.0,0.0
946047,2018.0,0.0,36.0,1520.0,186.0,7.0,0.0
294204,2018.0,1.0,64.0,1180.0,84.0,12.0,0.0
80816,2018.0,1.0,37.0,1180.0,75.0,4.0,0.0
251242,2018.0,1.0,22.0,1700.0,196.0,0.0,1.0
384991,2019.0,-0.0,37.0,1100.0,181.0,5.0,0.0
794689,2018.0,1.0,23.0,1130.0,92.0,1.0,0.0
135423,2018.0,1.0,54.0,1070.0,74.0,4.0,0.0
793628,2019.0,1.0,59.0,1210.0,68.0,1.0,1.0
419723,2018.0,1.0,41.0,1050.0,73.0,5.0,0.0
856760,2018.0,1.0,40.0,1710.0,181.0,3.0,0.0
928081,2019.0,0.0,48.0,1180.0,150.0,3.0,0.0
681801,2019.0,1.0,50.0,980.0,57.0,5.0,0.0
54548,2019.0,1.0,31.0,1370.0,181.0,2.0,0.0
474888,2018.0,-0.0,31.0,1130.0,67.0,0.0,0.0
579473,2019.0,0.0,63.0,1150.0,62.0,0.0,0.0
896930,2018.0,0.0,66.0,1300.0,188.0,3.0,0.0
138653,2018.0,1.0,51.0,1340.0,197.0,0.0,1.0
933639,2019.0,1.0,32.0,1020.0,71.0,2.0,0.0
826159,2018.0,1.0,25.0,2030.0,261.0,8.0,0.0
465146,2019.0,1.0,21.0,980.0,63.0,4.0,0.0
106791,2018.0,0.0,52.0,1210.0,152.0,1.0,0.0
218450,2019.0,1.0,51.0,1590.0,131.0,5.0,0.0
142562,2018.0,1.0,52.0,1050.0,72.0,5.0,0.0
978335,2019.0,1.0,27.0,1000.0,96.0,2.0,0.0
998310,2018.0,0.0,33.0,1000.0,64.0,8.0,0.0
747349,2019.0,0.0,54.0,1190.0,78.0,8.0,0.0
236076,2018.0,-0.0,62.0,990.0,104.0,5.0,1.0
650639,2018.0,1.0,33.0,1050.0,63.0,1.0,0.0
162627,2018.0,1.0,73.0,1210.0,119.0,4.0,0.0
587853,2019.0,0.0,54.0,1890.0,215.0,3.0,0.0
198497,2019.0,0.0,59.0,1080.0,91.0,1.0,0.0
275230,2018.0,1.0,38.0,1590.0,140.0,3.0,0.0
377877,2018.0,1.0,31.0,1240.0,90.0,0.0,0.0
616405,2019.0,1.0,51.0,1060.0,101.0,10.0,0.0
248668,2019.0,0.0,34.0,1550.0,110.0,4.0,0.0
396601,2018.0,0.0,29.0,1200.0,173.0,2.0,1.0
340891,2018.0,-0.0,49.0,1200.0,90.0,1.0,0.0
594205,2019.0,1.0,43.0,1110.0,110.0,5.0,0.0
803833,2018.0,1.0,32.0,990.0,70.0,4.0,0.0
820950,2019.0,1.0,46.0,1290.0,129.0,10.0,0.0
314348,2019.0,1.0,39.0,980.0,69.0,3.0,0.0
173006,2019.0,1.0,42.0,2080.0,212.0,0.0,0.0
425509,2018.0,-0.0,24.0,1890.0,167.0,0.0,0.0
942064,2019.0,1.0,65.0,2040.0,211.0,1.0,0.0
299183,2018.0,1.0,34.0,1080.0,71.0,6.0,0.0
599330,2018.0,1.0,38.0,1250.0,131.0,0.0,0.0
693817,2018.0,1.0,52.0,1440.0,105.0,11.0,0.0
109653,2019.0,1.0,43.0,1280.0,78.0,1.0,0.0
241440,2018.0,1.0,48.0,1310.0,172.0,9.0,0.0
383895,2019.0,1.0,39.0,1480.0,161.0,1.0,0.0
719484,2019.0,-0.0,33.0,970.0,81.0,1.0,0.0
344133,2019.0,0.0,48.0,1300.0,148.0,5.0,0.0
324860,2018.0,0.0,59.0,1170.0,74.0,5.0,1.0
837751,2019.0,1.0,67.0,1040.0,116.0,6.0,0.0
596387,2019.0,0.0,74.0,1250.0,125.0,4.0,0.0
245875,2019.0,1.0,48.0,1140.0,96.0,5.0,0.0
128178,2019.0,1.0,25.0,1030.0,68.0,2.0,0.0
756341,2018.0,1.0,61.0,2180.0,241.0,6.0,0.0
528883,2018.0,1.0,37.0,1250.0,236.0,5.0,0.0
281268,2019.0,1.0,30.0,1400.0,102.0,1.0,0.0
181528,2019.0,0.0,37.0,1910.0,184.0,1.0,0.0
216427,2019.0,0.0,50.0,1650.0,120.0,3.0,0.0
981713,2019.0,1.0,35.0,1360.0,90.0,3.0,0.0
755621,2018.0,0.0,31.0,1510.0,187.0,2.0,0.0
359882,2018.0,0.0,60.0,1230.0,114.0,2.0,0.0
712649,2019.0,0.0,34.0,1560.0,169.0,8.0,0.0
965371,2018.0,1.0,63.0,1160.0,123.0,5.0,0.0
309681,2019.0,1.0,26.0,1470.0,98.0,6.0,0.0
469453,2019.0,1.0,82.0,1610.0,102.0,11.0,0.0
500279,2018.0,0.0,42.0,1250.0,120.0,8.0,0.0
626169,2019.0,-0.0,46.0,1220.0,141.0,1.0,0.0
729017,2019.0,1.0,30.0,1430.0,184.0,4.0,0.0
402586,2019.0,1.0,38.0,1130.0,107.0,2.0,0.0
767188,2019.0,1.0,51.0,990.0,116.0,4.0,0.0
379061,2018.0,0.0,48.0,1460.0,143.0,0.0,0.0
646960,2018.0,1.0,50.0,1060.0,77.0,4.0,0.0
775224,2019.0,0.0,41.0,1500.0,69.0,0.0,0.0
687442,2018.0,1.0,33.0,1510.0,177.0,3.0,0.0
302952,2018.0,1.0,45.0,1160.0,85.0,1.0,0.0
452568,2019.0,-0.0,61.0,1260.0,105.0,4.0,0.0
24816,2018.0,0.0,41.0,1070.0,81.0,2.0,0.0
526579,2019.0,1.0,22.0,1630.0,125.0,0.0,1.0
503452,2018.0,1.0,40.0,1360.0,138.0,2.0,0.0
868757,2018.0,1.0,53.0,1230.0,145.0,6.0,0.0
660464,2019.0,1.0,76.0,1020.0,146.0,7.0,0.0
453276,2019.0,1.0,31.0,1000.0,125.0,0.0,0.0
62479,2019.0,-0.0,23.0,1660.0,198.0,0.0,0.0
383500,2019.0,1.0,65.0,1130.0,105.0,14.0,0.0
44483,2019.0,0.0,31.0,1000.0,70.0,4.0,0.0
938506,2018.0,1.0,59.0,1340.0,225.0,6.0,0.0
218934,2019.0,1.0,46.0,2480.0,251.0,3.0,0.0
352953,2018.0,1.0,56.0,960.0,54.0,3.0,0.0
41907,2019.0,-0.0,58.0,1120.0,89.0,2.0,0.0
743463,2018.0,1.0,52.0,1010.0,62.0,7.0,0.0
269357,2019.0,0.0,55.0,960.0,65.0,7.0,0.0
581082,2019.0,0.0,76.0,960.0,81.0,11.0,0.0
252283,2019.0,1.0,55.0,1190.0,93.0,0.0,0.0
484895,2018.0,0.0,39.0,1090.0,114.0,1.0,0.0
258209,2018.0,1.0,27.0,1510.0,181.0,4.0,0.0
657489,2019.0,1.0,29.0,1500.0,84.0,0.0,0.0
288513,2019.0,1.0,29.0,1190.0,108.0,2.0,0.0
320062,2019.0,1.0,26.0,1630.0,160.0,1.0,1.0
177140,2018.0,-0.0,35.0,1400.0,113.0,7.0,1.0
497533,2019.0,1.0,58.0,1010.0,61.0,10.0,0.0
265652,2018.0,-0.0,55.0,960.0,55.0,3.0,0.0
40144,2018.0,1.0,38.0,1080.0,67.0,1.0,0.0
273361,2019.0,0.0,40.0,1560.0,176.0,1.0,0.0
503565,2019.0,1.0,18.0,1350.0,79.0,1.0,0.0
819281,2019.0,-0.0,52.0,1140.0,68.0,10.0,0.0
323742,2019.0,1.0,35.0,1260.0,74.0,1.0,1.0
549669,2018.0,-0.0,59.0,1010.0,75.0,3.0,0.0
714874,2019.0,1.0,36.0,1000.0,87.0,16.0,0.0
572922,2018.0,1.0,60.0,1220.0,120.0,5.0,0.0
489515,2019.0,0.0,58.0,1120.0,126.0,3.0,0.0
623175,2019.0,0.0,58.0,1240.0,141.0,2.0,0.0
